lost,opponent,o_rank
False,Spirits,994
True,Spirits,994
False,Spirits,994
True,Spirits,994
False,Spirits,994
False,0-900,1118
True,0-900,1118
False,0-900,1118
False,Thunder Predator,1228
False,Thunder Predator,1228
False,Gorillaz-Pride,1080
True,Gorillaz-Pride,1080
False,Gorillaz-Pride,1080
False,Infinity E-sports. ,999
False,Infinity E-sports. ,999
False,SandBlood,1044
